id,is_tv_subscriber,is_movie_package_subscriber,subscription_age,average_bill,remaining_contract_months,service_failure_count,average_download_speed,average_upload_speed,download_over_limit,churn,total_average_speed,,,,Number of people left
317475,0,0,0.7,20,1.34,0,0,0,0,1,0,,,,
317540,1,1,6.73,24,1.09,0,190.2,55.8,0,0,246,,,,
317548,1,0,0.94,0,0,0,0,0,0,1,0,,,,
317600,1,0,4.19,32,0,0,7.2,0.4,0,1,7.6,,,,
317666,1,0,6.73,22,0.05,1,40.5,3,0,0,43.5,,,,
317668,0,0,2.09,18,0,0,0,0,0,1,0,,,,
317676,1,0,4.35,24,0,0,1.2,0.1,0,1,1.3,,,,
317772,0,0,1.4,0,0.64,0,0,0,6,1,0,,,,
317800,0,0,2.63,35,0,0,21.3,3.2,0,1,24.5,,,,
317832,1,0,1.79,0,0.26,0,0,0,2,1,0,,,,
317867,1,1,5.71,17,0,0,11.6,0.6,0,1,12.2,,,,
317901,0,0,1.57,22,0,0,0,0,0,1,0,,,,
317908,0,0,3.2,20,0,0,7,0.4,0,1,7.4,,,,
317965,1,0,2.45,23,0,0,2,0.2,0,1,2.2,,,,
317995,0,0,0.49,10,0,0,0,0,0,1,0,,,,
318007,0,0,2.11,21,0,0,18.2,2,0,1,20.2,,,,
318019,0,0,3.32,20,0,0,29.5,3.2,0,1,32.7,,,,
318025,1,0,6.73,12,0.88,0,29.1,1.6,0,0,30.7,,,,
318027,0,0,0.64,21,0.01,0,0,0,0,1,0,,,,
318040,0,0,0.48,19,1.57,15,0,0,0,1,0,,,,
318042,0,0,2.68,18,0,0,0,0,0,1,0,,,,
318047,1,0,6.73,22,0.03,0,51.4,2.3,0,0,53.7,,,,
318057,0,0,3.12,19,0,0,8.9,0.7,0,1,9.6,,,,
318073,1,0,6.73,22,0.9,0,130,7.5,0,0,137.5,,,,
318104,1,0,1.24,10,0,0,0,0,0,1,0,,,,
318110,0,0,3.35,0,0,0,0.5,0,1,1,0.5,,,,
318123,1,1,5.37,31,0,2,95.7,13.1,0,1,108.8,,,,
318135,1,0,7.17,16,0,0,6.1,3.1,0,1,9.2,,,,
318155,1,0,3.93,19,0,0,23.5,1.5,0,1,25,,,,
318198,0,0,1.98,0,0,0,0.3,0,0,1,0.3,,,,
318217,1,1,0.62,21,0,0,0,0,0,1,0,,,,
318229,1,1,0.92,22,0.01,0,0,0,0,1,0,,,,
318230,0,0,2.68,17,0,0,15.9,2,0,1,17.9,,,,
318235,1,1,6.73,16,1.64,0,18.4,1.7,0,0,20.1,,,,
318245,0,0,3.16,20,0,0,9.9,2.2,0,1,12.1,,,,
318257,1,1,6.73,22,0.02,1,56,2.2,0,0,58.2,,,,
318259,0,0,0.38,17,0,1,0,0,0,1,0,,,,
318264,1,0,6.73,20,1.87,0,27.7,4.8,0,0,32.5,,,,
318287,0,0,0.33,18,0,0,0,0,0,1,0,,,,
318303,1,0,2.29,18,0,2,9.5,0.7,0,1,10.2,,,,
318323,1,0,3.24,22,0,0,7,0.6,0,1,7.6,,,,
318330,0,0,2.16,22,0,1,9.9,2.5,0,1,12.4,,,,
318385,1,0,2.14,21,0,0,2.1,0.6,0,1,2.7,,,,
318389,1,1,6.73,19,0,0,61.4,12.7,0,0,74.1,,,,
318426,1,0,2.5,0,0,1,5.3,0.3,6,1,5.6,,,,
318444,0,0,2.77,3,0,1,16.4,0.8,0,1,17.2,,,,
318500,0,0,0.25,17,0,0,0,0,0,1,0,,,,
318524,1,0,2.59,22,0,0,25.3,1.6,0,1,26.9,,,,
318567,0,0,1.03,56,1.01,2,0,0,0,1,0,,,,
318608,1,1,6.73,21,0.54,0,51.2,4.3,0,0,55.5,,,,
318641,1,0,6.73,22,1.15,0,40.9,6.6,0,0,47.5,,,,
318647,1,0,3.32,37,0,1,58.7,3.4,0,1,62.1,,,,
318691,1,0,4.61,17,0,0,40.3,1.9,0,1,42.2,,,,
318718,1,0,1.34,12,0,1,0,0,0,1,0,,,,
318733,0,0,2.1,23,0,0,16.7,1.8,0,1,18.5,,,,
318737,1,0,4.06,30,0,0,58.8,5.7,0,1,64.5,,,,
318762,1,1,6.73,16,1.58,0,100.6,12.2,0,0,112.8,,,,
318795,1,1,5.68,22,0,1,81.3,8.2,0,1,89.5,,,,
318800,0,0,2.02,23,0,0,15.9,1.7,0,1,17.6,,,,
318812,1,1,6.72,22,1.04,0,87,4.9,0,0,91.9,,,,
318832,1,0,6.72,22,0.05,0,42.7,15,0,0,57.7,,,,
318836,1,0,3.42,23,0,0,12.6,0.9,0,1,13.5,,,,
318860,0,0,2.75,18,0,0,14.4,0.7,0,1,15.1,,,,
318900,1,0,5.01,17,0,0,24.2,4.1,0,1,28.3,,,,
318946,1,1,3.65,16,0,0,9.1,0.3,0,1,9.4,,,,
318960,1,1,6.72,16,0,0,113,6.2,0,0,119.2,,,,
318992,1,1,0.67,0,0,0,0,0,5,1,0,,,,
319008,1,0,2.44,21,0,0,15.7,3.3,0,1,19,,,,
319044,1,1,3.58,24,0,0,4.7,0.5,0,1,5.2,,,,
319083,1,1,6.72,12,0.34,0,74.9,3.9,0,0,78.8,,,,
319112,1,1,1.43,23,0,0,0,0,0,1,0,,,,
319115,0,0,0.39,18,0,0,0,0,0,1,0,,,,
319165,1,1,1.98,0,0,0,0.3,0,3,1,0.3,,,,
319175,0,0,4.32,32,0,0,60.4,7.4,0,1,67.8,,,,
319215,0,0,1.75,16,0,0,0,0,0,1,0,,,,
319223,0,0,1.75,17,0,0,0,0,0,1,0,,,,
319234,1,0,7.43,0,0,0,0,0,0,1,0,,,,
319240,1,1,2.04,21,0,0,0.2,0,0,1,0.2,,,,
319259,1,0,2.02,8,0,0,13.2,0.9,7,1,14.1,,,,
319282,1,1,6.08,20,0,0,59.9,2.7,0,1,62.6,,,,
319285,0,0,0.43,20,0,0,0,0,0,1,0,,,,
319317,0,0,0.93,17,0,0,0,0,0,1,0,,,,
319322,0,0,1.79,47,0.25,0,0,0,0,1,0,,,,
319336,0,0,1.42,0,0,0,0,0,2,1,0,,,,
319341,0,0,3.56,24,0,1,21.5,1.7,0,1,23.2,,,,
319383,0,0,1.98,21,0,0,0,0,0,1,0,,,,
319402,0,0,2.49,22,0,0,33.4,3.5,0,1,36.9,,,,
319408,1,1,2.63,0,0,0,1.6,0.2,6,1,1.8,,,,
319410,1,0,5.36,11,0,0,0,0,0,1,0,,,,
319425,0,0,3,13,0,0,6.1,0.5,0,1,6.6,,,,
319443,0,0,0.73,17,0,0,0,0,0,1,0,,,,
319449,1,1,6.72,22,1.95,1,33.4,2.3,0,0,35.7,,,,
319511,0,0,4.44,23,0,0,20,1.4,0,1,21.4,,,,
319513,1,0,0.68,6,0.01,2,0,0,0,1,0,,,,
319515,0,0,2.61,13,0,0,32.1,5.2,0,1,37.3,,,,
319525,1,1,6.72,16,1.59,1,76.1,7.7,0,0,83.8,,,,
319571,1,0,1.98,22,0,0,2,0.6,0,1,2.6,,,,
319622,1,1,5.5,26,0,0,47.4,8.3,0,1,55.7,,,,
319626,1,0,4.2,23,0,0,25.8,2.6,0,1,28.4,,,,
319657,0,0,2.24,24,0,0,14.2,1.7,0,1,15.9,,,,
319659,0,0,1.4,20,0.64,0,0,0,0,1,0,,,,
319701,1,1,6.72,18,1.82,0,83.1,4.4,0,0,87.5,,,,
319719,1,0,4.45,22,0,0,60.2,6.2,0,1,66.4,,,,
319824,1,1,6.72,15,1.13,0,84.1,7.2,0,0,91.3,,,,
319844,1,0,2.99,53,0,0,259.6,31.3,0,1,290.9,,,,
319893,0,0,2.02,22,0,0,0,0,0,1,0,,,,
319925,0,0,1.53,20,0.51,0,0,0,0,1,0,,,,
319942,0,0,1.98,0,0,0,0,0,0,1,0,,,,
319950,1,0,1.33,12,0,0,0,0,0,1,0,,,,
319968,1,1,2.31,22,0,0,12.7,1.9,0,1,14.6,,,,
319975,1,0,4.33,24,0,0,3.3,0.5,0,1,3.8,,,,
319987,1,0,3.99,18,0,0,25,1.7,0,1,26.7,,,,
319988,0,0,1.97,22,0.06,1,7.7,4.2,0,1,11.9,,,,
320002,1,1,6.72,10,1.41,0,3.4,1.4,0,0,4.8,,,,
320021,1,1,2.7,15,0,0,6,0.4,0,1,6.4,,,,
320048,1,1,1.32,21,0,0,0,0,0,1,0,,,,
320075,0,0,0.81,16,0,0,0,0,0,1,0,,,,
320079,1,1,4.21,25,0,1,36.7,3.8,0,1,40.5,,,,
320083,0,0,0.15,19,1.88,0,0,0,0,1,0,,,,
320129,1,0,6.72,25,0.38,0,21.9,3.2,0,0,25.1,,,,
320209,0,0,2.52,23,0,0,17,2.3,0,1,19.3,,,,
320229,0,0,0.42,0,1.61,0,0,0,4,1,0,,,,
320237,1,0,6.72,32,0,0,178.5,13.2,0,0,191.7,,,,
320263,1,0,1.98,22,0,0,12,7,0,1,19,,,,
320282,1,1,6.72,10,1.43,0,41.3,6.4,0,0,47.7,,,,
320329,0,0,0.59,21,0,1,0,0,0,1,0,,,,
320336,1,1,1.13,68,0,0,0,0,0,1,0,,,,
320361,0,0,2.04,21,0,1,2.4,0.2,0,1,2.6,,,,
320389,0,0,0.31,19,0,0,0,0,0,1,0,,,,
320407,0,0,6.86,21,0,0,58.4,3,0,1,61.4,,,,
320444,0,0,1.32,0,0,0,0,0,4,1,0,,,,
320461,1,1,5.69,20,0,0,32.4,3.2,0,1,35.6,,,,
320478,0,0,0.83,22,1.2,0,0,0,0,1,0,,,,
320485,1,1,6.72,18,1.85,0,68.7,6.3,0,0,75,,,,
320494,1,1,6.72,17,1.67,0,50.7,3.4,0,0,54.1,,,,
320513,0,0,2.05,0,0,0,2.7,0.2,5,1,2.9,,,,
320516,1,0,6.72,22,0.05,0,12.3,0.7,0,0,13,,,,
320521,1,1,6.88,8,0.02,2,69.2,4.4,0,1,73.6,,,,
320547,0,0,2.36,20,0,2,20.8,5.1,0,1,25.9,,,,
320568,1,0,4.41,24,0,0,18.8,1.4,0,1,20.2,,,,
320597,1,1,6.72,25,0.13,0,11.4,1.6,0,0,13,,,,
320607,1,1,6.57,20,0,0,20.7,0.8,0,1,21.5,,,,
320650,1,0,4.21,21,0,0,27.4,4.2,0,1,31.6,,,,
320706,0,0,3.6,24,0,1,8.4,1.5,0,1,9.9,,,,
320715,1,1,6.71,16,1.58,0,138.4,11,0,0,149.4,,,,
320738,1,1,5.92,22,0,0,99.8,8,0,1,107.8,,,,
320746,1,0,1.99,13,0,0,0,0,0,1,0,,,,
320773,1,0,2.49,22,0,2,22,4.1,0,1,26.1,,,,
320788,0,0,1.16,23,0.87,0,0,0,0,1,0,,,,
320801,1,1,1.66,0,0,0,0,0,2,1,0,,,,
320805,0,0,2.49,22,0,0,47.4,4.2,0,1,51.6,,,,
320869,0,0,2.38,21,0,0,7.4,1.2,0,1,8.6,,,,
320936,1,1,0.5,0,0,0,0,0,4,1,0,,,,
320967,0,0,2.85,24,0,0,6.8,0.6,0,1,7.4,,,,
320983,0,0,2.01,23,0,0,16.6,0.9,0,1,17.5,,,,
320992,0,0,0.53,49,0,0,0,0,0,1,0,,,,
321009,1,0,2.01,23,0,0,9.5,0.5,0,1,10,,,,
321022,1,0,6.71,20,1.15,1,91.8,5.3,0,0,97.1,,,,
321036,1,1,3.32,13,0,0,42.6,2,0,1,44.6,,,,
321056,1,1,5.43,26,0,0,10.6,1.5,0,1,12.1,,,,
321060,0,0,4.33,32,0,0,16.2,1,0,1,17.2,,,,
321062,1,0,2.16,23,0,0,42.6,2.5,0,1,45.1,,,,
321069,1,0,0.46,7,0,0,0,0,0,1,0,,,,
321084,0,0,1.99,23,0,0,0,0,0,1,0,,,,
321093,0,0,7.09,0,0,0,0,0,0,1,0,,,,
321099,0,0,2.58,23,0,1,20.1,2,0,1,22.1,,,,
321131,0,0,3.58,121,0,3,129.9,17.7,0,1,147.6,,,,
321148,0,0,2.78,0,0,0,0.5,0,1,1,0.5,,,,
321166,1,0,1.97,22,0.06,0,0,0,0,1,0,,,,
321201,1,1,6.03,33,0,0,46.1,5.5,0,1,51.6,,,,
321224,0,0,1.97,22,0.05,0,3.2,0.4,0,1,3.6,,,,
321356,1,1,0.68,55,0,1,0,0,0,1,0,,,,
321374,0,0,0.82,0,0,0,0,0,0,1,0,,,,
321384,0,0,1.18,0,0,0,0,0,2,1,0,,,,
321386,1,0,1.99,22,0,0,0,0,0,1,0,,,,
321405,0,0,1.11,20,0,0,0,0,0,1,0,,,,
321412,1,0,6.71,21,0.53,0,3.1,0.3,0,0,3.4,,,,
321447,1,0,3.82,22,0,0,31.5,1.5,0,1,33,,,,
321455,1,0,4.27,17,0,1,51.2,44.1,0,1,95.3,,,,
321461,0,0,0.24,0,0,0,0,0,1,1,0,,,,
321469,0,0,3.98,25,0,0,4.1,0.4,0,1,4.5,,,,
321490,0,0,0.34,23,0,0,0,0,0,1,0,,,,
321498,0,0,3.92,20,0,0,30.1,1.6,0,1,31.7,,,,
321513,0,0,1.32,18,0,0,0,0,0,1,0,,,,
321533,1,1,4.83,32,0,0,47.8,6.2,0,1,54,,,,
321563,1,0,2.66,23,0,0,24.6,1,0,1,25.6,,,,
321573,1,1,6.71,15,1.53,0,12.8,0.7,0,0,13.5,,,,
321602,1,1,2.16,23,0,1,6.2,0.5,0,1,6.7,,,,
321651,0,0,6.71,24,0,0,53.6,3.7,0,0,57.3,,,,
321652,1,0,6.71,21,0.28,0,50.3,6.1,0,0,56.4,,,,
321709,0,0,2.94,0,0,0,4.6,0.3,6,1,4.9,,,,
321734,0,0,2.35,40,0,1,24.2,3.4,0,1,27.6,,,,
321744,0,0,2.33,23,0,0,10.5,1.4,0,1,11.9,,,,
321780,1,1,0.92,13,0,0,0,0,0,1,0,,,,
321812,1,0,6.71,21,0.27,0,19.9,3.1,0,0,23,,,,
321818,0,0,2.33,0,0,0,6.5,2.1,7,1,8.6,,,,
321831,1,0,2.44,21,0,0,16.4,1.8,0,1,18.2,,,,
321850,0,0,1.99,23,0,0,5.1,0.2,0,1,5.3,,,,
321893,0,0,0.59,20,1.43,1,0,0,0,1,0,,,,
321923,0,0,3.5,14,0,0,28.2,2.5,0,1,30.7,,,,
321941,1,0,1.41,9,0,0,0,0,0,1,0,,,,
321986,1,0,4.76,25,0,0,53.6,3.8,0,1,57.4,,,,
322004,1,0,5.39,25,0,0,36.8,2,0,1,38.8,,,,
322033,1,1,6.71,12,0.46,1,78.3,9.8,0,0,88.1,,,,
322057,1,0,1.95,21,0,0,1.9,0.1,0,1,2,,,,
322089,0,0,1.9,17,0.12,0,0,0,0,1,0,,,,
322090,1,0,1.72,52,0.3,0,0,0,0,1,0,,,,
322096,0,0,1.97,0,0.05,0,0,0,0,1,0,,,,
322153,0,0,2.02,0,0,1,2.7,0.3,5,1,3,,,,
322165,1,0,3.85,19,0,0,5.8,0.5,0,1,6.3,,,,
322168,1,0,0.07,17,1.9,0,0,0,0,1,0,,,,
322198,1,1,4.78,37,0,0,39.5,10.2,1,1,49.7,,,,
322199,0,0,0.56,20,0,0,0,0,0,1,0,,,,
322231,1,1,3.82,26,0,1,17.3,0.5,0,1,17.8,,,,
322243,0,0,1.73,13,0,0,0,0,0,1,0,,,,
322255,0,0,0.59,23,0,5,0,0,0,1,0,,,,
322271,0,0,1.06,8,0,0,0,0,0,1,0,,,,
322292,0,0,1.89,40,0,2,102.9,5.4,0,1,108.3,,,,
322316,0,0,6.06,24,0,0,35.6,1.7,0,1,37.3,,,,
322332,1,0,2.26,20,0,0,23.3,1.7,0,1,25,,,,
322364,0,0,0.61,21,0,0,0,0,0,1,0,,,,
322417,1,0,2.25,0,0,0,5,1.2,3,1,6.2,,,,
322426,1,0,3.87,22,0,4,42,3.3,0,1,45.3,,,,
322444,1,1,3.19,12,0,0,26.1,2.4,0,1,28.5,,,,
322465,1,0,6.7,25,0.38,0,37.4,3.1,0,0,40.5,,,,
322493,1,0,0.59,17,0,0,0,0,0,1,0,,,,
322579,1,0,3.88,24,0,0,18.3,1,0,1,19.3,,,,
322615,1,0,6.8,22,0,0,17.1,2.3,0,1,19.4,,,,
322666,0,0,2.31,14,0,0,4.7,0.5,0,1,5.2,,,,
322668,1,0,2.82,23,0,0,23.3,3.3,0,1,26.6,,,,
322711,1,1,0.81,7,0.01,0,0,0,0,1,0,,,,
322723,1,1,6.7,12,1.58,0,66.6,3,0,0,69.6,,,,
322739,1,1,6.7,17,1.88,0,13.4,1,0,0,14.4,,,,
322741,1,1,4.35,24,0,1,11.2,1.7,0,1,12.9,,,,
322742,1,0,6.7,12,1.06,0,18.4,1.2,0,0,19.6,,,,
322750,1,0,5.36,18,0,0,24.6,1.3,0,1,25.9,,,,
322778,1,1,2.96,13,0,0,13.7,0.6,0,1,14.3,,,,
322795,1,0,2.49,17,0,0,2.8,0.3,0,1,3.1,,,,
322838,1,0,0.23,0,0,0,0,0,3,1,0,,,,
322839,0,0,1.38,24,0,0,0,0,0,1,0,,,,
322874,1,1,6.7,22,0.05,0,94.5,7.3,0,0,101.8,,,,
322924,0,0,3.15,23,0,1,10.6,0.6,0,1,11.2,,,,
322930,0,0,0.48,0,0,1,0,0,5,1,0,,,,
322960,1,1,6.7,26,0.47,0,32.8,5.8,0,0,38.6,,,,
322971,1,1,1.43,20,0.59,0,0,0,0,1,0,,,,
323013,1,0,6.7,22,1.25,1,88.3,7.1,0,0,95.4,,,,
323016,0,0,0.62,22,1.4,0,0,0,0,1,0,,,,
323080,1,0,6.7,21,0.42,1,73.4,10.1,0,0,83.5,,,,
323112,1,0,2.13,22,0,0,11.3,1.3,0,1,12.6,,,,
323158,1,1,1.59,20,0,0,0,0,0,1,0,,,,
323167,0,0,2.07,23,0,0,15.9,1.1,0,1,17,,,,
323192,1,1,6.7,21,0.1,0,9.8,1.1,0,0,10.9,,,,
323231,1,0,5.83,25,0,0,12,1.1,0,1,13.1,,,,
323245,1,0,4.3,17,0,3,5.6,1.4,0,1,7,,,,
323258,0,0,3.38,24,0,0,12,0.5,0,1,12.5,,,,
323266,1,0,6.7,22,0.11,0,14.1,1,0,0,15.1,,,,
323298,1,0,6.7,22,0.02,2,136.6,11.8,0,0,148.4,,,,
323340,1,0,3.51,17,0,2,27.7,1.1,0,1,28.8,,,,
323366,0,0,2.42,0,0,0,8.5,0.5,6,1,9,,,,
323368,1,0,2.77,21,0,0,7.8,0.7,0,1,8.5,,,,
323396,0,0,2.71,22,0,0,4.8,0.2,0,1,5,,,,
323448,1,1,6.7,16,1.8,0,44.3,2.2,0,0,46.5,,,,
323451,1,0,4.72,45,0,1,34.1,5.1,0,1,39.2,,,,
323456,1,0,3.57,19,0,0,11.1,1.4,0,1,12.5,,,,
323498,0,0,1.04,22,0.98,0,0,0,0,1,0,,,,
323545,1,0,3.78,24,0,0,4.4,0.4,0,1,4.8,,,,
323546,1,1,6.7,24,1.93,4,126.6,10.7,0,0,137.3,,,,
323551,1,0,1.53,0,0,0,0,0,1,1,0,,,,
323603,1,0,0.71,17,0,0,0,0,0,1,0,,,,
323619,0,0,0.9,16,0,0,0,0,0,1,0,,,,
323628,0,0,2.59,20,0,3,23,1,0,1,24,,,,
323649,1,0,6.7,21,0.19,0,93.3,3.6,0,0,96.9,,,,
323702,0,0,0.73,14,0,0,0,0,0,1,0,,,,
323704,1,1,6.7,19,1.88,0,17.4,1,0,0,18.4,,,,
323716,1,1,6.7,10,1.36,0,9,0.6,0,0,9.6,,,,
323741,1,0,2.08,69,0,0,0,0,0,1,0,,,,
323747,0,0,2.05,22,0,1,7.5,0.4,0,1,7.9,,,,
323748,1,1,4.5,20,0,0,29.1,2.2,0,1,31.3,,,,
323758,1,1,6.7,17,1.65,0,125.5,11,0,0,136.5,,,,
323766,0,0,3.22,0,0,0,0,0,0,1,0,,,,
323801,0,0,2.43,21,0,0,17.6,2.7,0,1,20.3,,,,
323828,1,1,1.99,23,0,0,13.9,0.8,0,1,14.7,,,,
323836,1,0,6.7,21,0.39,0,2.2,0.1,0,0,2.3,,,,
323873,1,0,1.16,9,0,0,0,0,0,1,0,,,,
323897,0,0,2.64,22,0,0,19.5,2.3,0,1,21.8,,,,
323930,0,0,1.54,21,0,0,0,0,0,1,0,,,,
323942,0,0,0.8,22,0,1,0,0,0,1,0,,,,
323955,1,0,2.65,63,0,0,69.9,21.6,0,1,91.5,,,,
323977,0,0,2.24,39,0,0,6.3,20.7,0,1,27,,,,
323979,1,1,7.28,44,0,0,71.4,2.1,0,1,73.5,,,,
323983,0,0,0.81,14,0,0,0,0,0,1,0,,,,
323990,0,0,1.52,21,0.49,0,0,0,0,1,0,,,,
323995,0,0,1.98,0,0,0,0,0,0,1,0,,,,
323996,1,1,6.7,22,0.92,1,32.1,3.9,0,0,36,,,,
324012,1,1,1.37,51,0,0,0,0,0,1,0,,,,
324027,1,0,2.1,21,0,0,2.3,0.1,0,1,2.4,,,,
324078,1,0,3.41,16,0,0,11.5,0.6,0,1,12.1,,,,
324088,1,0,6.7,25,1.77,1,80.2,4.6,0,0,84.8,,,,
324104,0,0,2.16,0,0,0,0,0,0,1,0,,,,
324116,1,0,4.7,12,0,0,7.3,1.1,0,1,8.4,,,,
324145,0,0,2.55,18,0,0,21.5,3.3,0,1,24.8,,,,
324152,0,0,2.97,22,0,0,3.6,0.9,0,1,4.5,,,,
324182,0,0,4.89,19,0,0,18.1,1.1,0,1,19.2,,,,
324195,0,0,2.21,22,0,0,18.2,0.8,0,1,19,,,,
324197,0,0,1.98,23,0,0,4.6,0.4,0,1,5,,,,
324200,1,1,1.57,23,0,2,0,0,0,1,0,,,,
324220,0,0,1.22,15,0,0,0,0,0,1,0,,,,
324305,1,0,6.69,21,0.3,1,30,2.6,0,0,32.6,,,,
324316,0,0,3.39,13,0,0,5.3,0.5,0,1,5.8,,,,
324327,0,0,0.65,23,0,0,0,0,0,1,0,,,,
324333,0,0,1.98,21,0,0,0,0,0,1,0,,,,
324341,0,0,1.3,11,0,0,0,0,0,1,0,,,,
324351,1,0,7.38,0,0,0,0,0,0,1,0,,,,
324359,1,1,0.64,0,1.37,0,0,0,3,1,0,,,,
324422,1,0,5.28,28,0,0,14.3,0.5,0,1,14.8,,,,
324463,1,0,6.69,41,0,0,69.9,4.9,0,0,74.8,,,,
324531,0,0,0.7,8,0,0,0,0,0,1,0,,,,
324544,1,0,6.69,41,0,0,40.7,2.7,0,0,43.4,,,,
324553,1,0,6.69,21,0.41,0,122.8,12.8,0,0,135.6,,,,
324566,1,0,4.19,21,0,3,28.4,2.1,0,1,30.5,,,,
324585,0,0,2.64,20,0,0,18,1.7,0,1,19.7,,,,
324588,0,0,2.74,79,0,0,71.8,106.2,0,1,178,,,,
324612,0,0,2.09,21,0,0,2.3,0.2,0,1,2.5,,,,
324627,0,0,0.36,47,0,2,0,0,0,1,0,,,,
324665,1,0,6.69,22,0.04,0,45.6,4.7,0,0,50.3,,,,
324679,0,0,2.15,22,0,1,13,1.1,0,1,14.1,,,,
324776,1,0,1.77,21,0,0,0,0,0,1,0,,,,
324783,1,1,4.27,25,0,0,22.6,7,0,1,29.6,,,,
324817,0,0,2.12,17,0,0,1.7,0.1,0,1,1.8,,,,
324821,0,0,3.13,0,0,0,0.5,0,1,1,0.5,,,,
324828,1,1,2.16,21,0,3,4.7,0.9,0,1,5.6,,,,
324830,1,1,6.69,22,1.95,0,14.2,0.7,0,0,14.9,,,,
324849,0,0,1.98,23,0,0,0,0,0,1,0,,,,
324868,1,0,5.99,7,0,0,0,0,0,1,0,,,,
324886,1,1,6.69,10,1.44,0,139.2,14.8,0,0,154,,,,
324891,1,0,1.79,22,0,0,0,0,0,1,0,,,,
324974,1,1,6.69,7,0.3,0,2.9,0.4,0,0,3.3,,,,
324986,1,0,5.22,24,0,0,14.3,1.2,0,1,15.5,,,,
325000,1,1,0.9,0,1.1,0,0,0,4,1,0,,,,
325005,0,0,0.1,0,0,0,0,0,1,1,0,,,,
325043,1,1,0.7,17,0,0,0,0,0,1,0,,,,
325101,1,1,3.64,15,0,0,46.1,7.2,0,1,53.3,,,,
325106,0,0,1.22,19,0,0,0,0,0,1,0,,,,
325110,1,0,3.01,12,0,0,8.5,0.4,0,1,8.9,,,,
325131,0,0,1.67,20,0,1,0,0,0,1,0,,,,
325133,1,0,6.69,22,0.02,0,48.7,5.6,0,0,54.3,,,,
325136,0,0,1.97,23,0.03,0,0,0,0,1,0,,,,
325145,1,1,6.69,22,0.04,0,28.3,2.3,0,0,30.6,,,,
325198,1,1,6.69,21,0.29,0,45.7,12.8,0,0,58.5,,,,
325199,0,0,2.05,24,0,0,0.9,0.4,0,1,1.3,,,,
325241,0,0,1.92,17,0,0,0,0,0,1,0,,,,
325245,1,0,0.97,7,0,0,0,0,0,1,0,,,,
325250,1,0,2.56,23,0,0,2.5,0.2,0,1,2.7,,,,
325254,1,0,3.12,22,0,2,4.1,0.4,0,1,4.5,,,,
325263,0,0,2.3,19,0,0,5.7,0.7,0,1,6.4,,,,
325271,0,0,6.69,130,0.59,3,224.4,132.7,0,0,357.1,,,,
325314,0,0,0.87,24,0,0,0,0,0,1,0,,,,
325362,1,1,0.04,7,0,0,0,0,0,1,0,,,,
325424,1,0,1.41,16,0,0,0,0,0,1,0,,,,
325449,0,0,2.58,0,0,0,0.4,0,1,1,0.4,,,,
325521,1,0,0.72,6,0,0,0,0,0,1,0,,,,
325525,0,0,0.38,7,1.6,0,0,0,0,1,0,,,,
325602,0,0,0.89,8,0,0,0,0,0,1,0,,,,
325627,1,0,6.47,21,0,0,144.6,28,0,1,172.6,,,,
325630,0,0,3.31,23,0,1,12.5,0.7,0,1,13.2,,,,
325671,1,1,6.69,21,0.44,0,54.4,2.8,0,0,57.2,,,,
325692,1,0,3.22,14,0,1,15,1.1,0,1,16.1,,,,
325748,0,0,3.99,16,0,0,5.8,0.5,0,1,6.3,,,,
325752,0,0,0.28,16,0,3,0,0,0,1,0,,,,
325801,0,0,1.19,9,0,0,0,0,0,1,0,,,,
325821,1,0,4.74,14,0,0,36.8,1.5,0,1,38.3,,,,
325830,1,1,1.04,0,0,0,0,0,0,1,0,,,,
325851,0,0,0.53,21,1.47,0,0,0,0,1,0,,,,
325855,0,0,3.38,18,0,0,6.5,1.9,0,1,8.4,,,,
325943,1,1,3.29,13,0,0,26.5,1.2,0,1,27.7,,,,
325983,0,0,0.27,19,0,0,0,0,0,1,0,,,,
325994,0,0,2.5,56,0,0,29.1,5.2,0,1,34.3,,,,
326020,0,0,6.68,13,0,0,11.3,2.3,2,0,13.6,,,,
326041,1,1,6.68,21,0.41,0,16.5,1.5,0,0,18,,,,
326052,1,1,1.32,12,0,1,0,0,0,1,0,,,,
326054,0,0,4.8,13,0,0,15.1,2,7,1,17.1,,,,
326088,1,1,6.68,45,1.97,1,81.1,6.3,0,0,87.4,,,,
326115,1,1,6.68,20,0.38,0,32.8,3.7,0,0,36.5,,,,
326137,0,0,2.32,23,0,3,42.6,14.1,0,1,56.7,,,,
326146,0,0,1.96,22,0,0,9.8,0.6,0,1,10.4,,,,
326173,1,0,3.8,10,0,0,4.1,0.5,7,1,4.6,,,,
326184,0,0,1.72,0,0,0,0,0,3,1,0,,,,
326188,0,0,0.63,23,1.36,0,0,0,0,1,0,,,,
326262,0,0,5.64,33,0,0,24.4,1,0,1,25.4,,,,
326275,1,0,6.68,25,0.04,0,12.3,2.2,0,0,14.5,,,,
326323,0,0,1.15,18,0,0,0,0,0,1,0,,,,
326326,0,0,2.5,0,0,0,7.8,2.4,6,1,10.2,,,,
326355,1,1,6.68,22,0.06,0,43.1,3.3,0,0,46.4,,,,
326384,0,0,5.08,20,0,0,24.9,0.7,0,1,25.6,,,,
326390,0,0,0.83,21,1.17,0,6.8,0.4,0,1,7.2,,,,
326430,1,1,1.97,23,0.03,0,1.5,0.1,0,1,1.6,,,,
